Rollno,Exam ID,AcademicYearID,semester,subjectid,SubjectName,TheoryAggGrade,TheoryAggGradePoint,TheoryCredit,ThIsPresent,PracticalAggMarks,PracticalAggGrade,PracticalAggGradePoint,PracticalCredit,PrIsPresent,SGPA,CGPA,prsgpa,prcgpa,noofbacklog
3968,2144,58,7,466,BASIC MATHEMATICS FOR BIOLOGISTS,CC,6,2,1,0,,0,0,0,NULL,NULL,0,0,1
3968,2348,58,8,468,PLANT SCIENCES,AB,9,4,1,0,,0,0,0,NULL,NULL,7.91,7.91,0
3968,2348,58,8,470,LABORATORY-I,,0,0,0,113,AB,9,6,1,NULL,NULL,0,0,0
3968,2348,58,8,473,LABORATORY-II,,0,0,0,103,BB,8,6,1,NULL,NULL,6.36,6.36,0
3968,2348,58,8,474,PLANT SCIENCES,AB,9,4,1,0,,0,0,0,NULL,NULL,8.36,8.36,0
3968,2348,58,8,476,MOLECULAR BASIS OF LIFE,FF,0,2,1,0,,0,0,0,NULL,NULL,0,0,2
3968,2348,58,8,576,BASIC GENETICS,CC,6,2,1,0,,0,0,0,NULL,NULL,6.18,6.18,0
3973,1326,14,2,53,CLINICAL TRAINING,,0,0,0,70,BB,8,4,1,NULL,NULL,8.15,8.17,0
3973,1544,30,3,54,CLINICAL NEUROLOGY & PSYCHIATRY,BC,7,4,1,0,,0,0,0,NULL,NULL,7.09,7.05,0
3973,1252,14,1,55,CLINICAL NEUROLOGY & PSYCHIATRY,DD,4,4,1,0,,0,0,0,NULL,NULL,5.15,5.63,0
3973,1636,30,4,56,"CLINICAL OBSTRETICS, GYNAECOLOGY & PAEDIATRICS",DD,4,4,1,0,,0,0,0,NULL,NULL,4.82,5.05,0
3973,1544,30,3,57,KINESIOLOGY,CC,6,5,1,33,BC,7,1,1,NULL,NULL,4.93,5.35,0
3973,1636,30,4,58,PHARMACOLOGY,DD,4,3,1,0,,0,0,0,NULL,NULL,4.57,4.58,0
3973,1544,30,3,59,GENERAL MEDICINE,DD,4,6,1,0,,0,0,0,NULL,NULL,4.41,4.01,1
3973,1252,14,1,60,COMPUTER APPLICATIONS,CD,5,1,1,36,BB,8,1,1,3.59,4.19,4.03,4.4,2
3973,1252,14,1,61,FUNDAMENTALS OF BIOMEDICAL PHYSICS,DD,4,5,1,27,DD,4,1,1,NULL,NULL,6.25,6.25,0
3973,1252,14,1,62,FIRST AID & EMERGENCY NURSING,CD,5,1,1,32,CC,6,1,1,NULL,NULL,5.72,5.72,0
3973,1252,14,1,63,HUMAN ANATOMY II,BC,7,6,1,58,CD,5,1,1,NULL,NULL,6.59,6.59,0
3973,1252,14,1,64,ENGLISH & COMMUNICATION SKILLS I,CD,5,1,1,36,BB,8,1,1,4.28,4.28,0,0,0
3973,1326,14,2,65,SOCIOLOGY,AA,10,3,1,0,,0,0,0,NULL,NULL,0,0,0
3973,1326,14,2,66,ENGLISH & COMMUNICATION SKILLS I,CC,6,1,1,35,BB,8,1,1,4.44,4.44,0,0,0
3973,1326,14,2,67,FIRST AID & EMERGENCY NURSING,CD,5,1,1,29,CD,5,1,1,NULL,NULL,4.53,4.53,0
3973,1326,14,2,68,FUNDAMENTALS OF BIOMEDICAL PHYSICS,DD,4,5,1,30,CC,6,1,1,NULL,NULL,4.44,4.44,0
3973,1544,30,3,69,HUMAN ANATOMY II,FF,0,6,1,70,BB,8,1,1,NULL,NULL,1.5,1.5,2
3973,1544,30,3,70,SOCIOLOGY,DD,4,3,1,0,,0,0,0,NULL,NULL,0,0,4
3973,1544,30,3,71,PHYSIOTHERAPY IN ORTHOPAEDIC CONDITIONS,BC,7,4,1,70,BB,8,2,1,7.58,7.07,7.61,7,0
3973,1544,30,3,72,ERGONOMICS,AA,10,2,1,0,,0,0,0,NULL,NULL,8.15,7.4,0
3973,1636,30,4,73,CLINICAL TRAINING,,0,0,0,66,BC,7,6,1,NULL,NULL,5.39,5.38,0
3973,1636,30,4,74,CLINICAL TRAINING,,0,0,0,77,AB,9,6,1,NULL,NULL,6.03,5.89,0
3973,1636,30,4,75,RESEARCH METHODOLOGY,BC,7,3,1,0,,0,0,0,NULL,NULL,6.84,6.98,0
3973,1636,30,4,76,CLINICAL TRAINING,,0,0,0,79,AB,9,6,1,NULL,NULL,4.7,4.87,0
3973,1636,30,4,77,BIOENGINEERING,BB,8,3,1,0,,0,0,0,NULL,NULL,6.3,6.34,0
3973,1768,43,5,78,CLINICAL TRAINING,,0,0,0,75,AB,9,4,1,NULL,NULL,6.64,6.8,0
3973,1768,43,5,79,PATHOLOGY,BC,7,3,1,0,,0,0,0,NULL,NULL,7.48,7.05,0
3973,1768,43,5,80,GENERAL SURGERY,CD,5,6,1,0,,0,0,0,NULL,NULL,5.1,4.78,0
3973,1768,43,5,81,PATHOLOGY,DD,4,3,1,0,,0,0,0,NULL,NULL,2.21,3.23,1
3973,1768,43,5,82,FUNDAMENTALS OF BIOMEDICAL PHYSICS,BC,7,5,1,31,CC,6,1,NULL,6.83,5,4.53,4.53,0
3973,1768,43,5,83,ELECTROTHERAPY I,BC,7,5,1,67,BC,7,3,1,NULL,NULL,6.88,6.11,0
3973,1938,43,6,84,COMPUTER APPLICATIONS,CD,5,1,1,34,BC,7,1,1,6.28,5.66,5.52,5.38,0
3973,1938,43,6,85,ELECTROTHERAPY I,BC,7,5,1,57,CD,5,3,1,NULL,NULL,4.3,3.95,2
3973,1938,43,6,86,ADVANCED PHYSICAL & FUNCTIONAL DIAGNOSIS,DD,4,5,1,59,CD,5,3,1,NULL,NULL,4,4.79,0
3973,1938,43,6,87,CLINICAL TRAINING,,0,0,0,63,CC,6,6,1,NULL,NULL,6,5.43,0
3973,1938,43,6,88,COMMUNITY MEDICINE,CC,6,3,1,0,,0,0,0,NULL,NULL,6.13,5.65,0
3973,1768,43,5,89,CLINICAL CARDIO RESPIRATORY CONDITIONS,DD,4,4,1,0,,0,0,0,6.07,6.71,5.97,6.82,0
3973,1938,43,6,90,ELECTROTHERAPY II,DD,4,5,1,57,CD,5,2,1,4.45,4.93,6.06,5.06,0
3973,1326,14,2,91,CLINICAL TRAINING,,0,0,0,78,AB,9,4,1,NULL,NULL,6.19,5.28,0
3973,2144,58,7,449,CLINICAL NEUROLOGY & PSYCHIATRY,DD,4,4,1,0,,0,0,0,NULL,NULL,6.09,5.68,0
3973,2144,58,7,452,CLINICAL CARDIO RESPIRATORY CONDITIONS,FF,0,4,1,0,,0,0,0,4.18,5.28,5.09,5.47,0
3973,2144,58,7,463,ADVANCED PHYSICAL & FUNCTIONAL DIAGNOSIS,CD,5,5,1,66,BC,7,3,1,NULL,NULL,3.58,4.53,0
3973,2144,58,7,465,EVIDENCE BASED PRACTICE,CD,5,3,1,0,,0,0,0,NULL,NULL,5.06,5.31,0
3973,2144,58,7,466,CONCEPTS OF INORGANIC CHEMISTRY,FF,0,2,1,0,,0,0,0,NULL,NULL,6.36,6.36,2
3973,2348,58,8,468,LIBERAL ARTS - PHOTOGRAPHY,,0,0,0,78,BB,8,2,1,5.36,5.36,0,0,1
3973,2348,58,8,470,MOLECULAR BASIS OF LIFE,BB,8,2,1,0,,0,0,0,NULL,NULL,0,0,0
3973,2348,58,8,473,ENGLISH LANGUAGE AND LITERATURE,CC,6,1,1,33,BC,7,1,1,NULL,NULL,6.36,6.36,0
3973,2348,58,8,474,CONCEPTS OF INORGANIC CHEMISTRY,BB,8,2,1,0,,0,0,0,NULL,NULL,8.36,8.36,0
3973,2348,58,8,476,LABORATORY-I,,0,0,0,95,BC,7,6,1,NULL,NULL,0,0,2
3973,2348,58,8,576,LABORATORY-II,,0,0,0,103,BB,8,6,1,NULL,NULL,6.18,6.18,0
3976,1326,14,2,53,ELECTROTHERAPY II,BC,7,5,1,83,AA,10,2,1,8.76,8.3,8.15,8.17,0
3976,1544,30,3,54,ELECTROTHERAPY II,BB,8,5,1,70,BB,8,2,1,7.76,7.19,7.09,7.05,0
3976,1252,14,1,55,CLINICAL ORTHOPAEDICS,CC,6,7,1,0,,0,0,0,NULL,NULL,5.15,5.63,0
3976,1636,30,4,56,ADVANCED PHYSICAL & FUNCTIONAL DIAGNOSIS,DD,4,5,1,66,BC,7,3,1,NULL,NULL,4.82,5.05,0
3976,1544,30,3,57,ELECTROTHERAPY I,BC,7,5,1,61,CC,6,3,1,NULL,NULL,4.93,5.35,0
3976,1636,30,4,58,EXERCISE THERAPY II,CD,5,5,1,68,BC,7,3,1,NULL,NULL,5.69,4.93,0
3976,1635,30,3,59,GENERAL SURGERY,FF,0,6,1,0,,0,0,0,NULL,NULL,4.41,4.01,1
3976,1544,30,3,59,FUNDAMENTALS OF BIOMEDICAL PHYSICS,DD,4,5,1,30,CC,6,1,NULL,4.33,4.82,4.6,4.51,0
3976,1325,14,1,60,CLINICAL TRAINING,,0,0,0,57,CD,5,4,1,NULL,NULL,4.03,4.4,2
3976,1252,14,1,60,GENERAL MEDICINE,DD,4,6,1,0,,0,0,0,NULL,NULL,3.59,4.19,0
3976,1543,30,1,60,EXERCISE THERAPY I,BC,7,6,1,50,DD,4,3,1,NULL,NULL,0,0,0
3976,1252,14,1,61,FUNDAMENTALS OF BIOMECHANICS,CC,6,5,1,34,BC,7,1,1,NULL,NULL,6.25,6.25,0
3976,1325,14,1,61,BIOCHEMISTRY,CD,5,4,1,31,CC,6,1,1,5.09,5.66,6.25,6.25,0
3976,1325,14,1,62,FUNDAMENTALS OF BIOMECHANICS,CD,5,5,1,33,BC,7,1,1,NULL,NULL,5.72,5.72,0
3976,1252,14,1,62,HUMAN PHYSIOLOGY II,DD,4,6,1,56,CD,5,1,1,NULL,NULL,5.72,5.72,0
3976,1252,14,1,63,HUMAN PHYSIOLOGY II,AB,9,6,1,71,BB,8,1,1,NULL,NULL,6.59,6.59,0
3976,1252,14,1,64,HUMAN ANATOMY I,DD,4,6,1,57,CD,5,1,1,NULL,NULL,0,0,0
3976,1325,14,1,64,EXERCISE THERAPY I,DD,4,6,1,54,DD,4,3,1,NULL,NULL,0,0,0
3976,1326,14,2,65,ENGLISH & COMMUNICATION SKILLS I,AA,10,1,1,39,AB,9,1,1,8.63,8.63,0,0,0
3976,1436,30,2,65,EXERCISE THERAPY I,DD,4,6,1,50,DD,4,3,1,NULL,NULL,0,0,0
3976,1326,14,2,66,PSYCHOLOGY,CD,5,4,1,0,,0,0,0,NULL,NULL,0,0,0
3976,1326,14,2,67,BIOCHEMISTRY,CD,5,4,1,39,AB,9,1,1,4.39,4.46,4.53,4.53,0
3976,1326,14,2,68,BIOCHEMISTRY,DD,4,4,1,36,BB,8,1,1,4.97,4.71,4.44,4.44,0
3976,1544,30,3,69,FUNDAMENTALS OF BIOMECHANICS,DD,4,5,1,31,CC,6,1,1,NULL,NULL,1.5,1.5,2
3976,1635,30,3,69,FUNDAMENTALS OF BIOMEDICAL PHYSICS,FF,0,5,1,30,CC,6,1,1,NULL,NULL,1.5,1.5,2
3976,1544,30,3,70,FIRST AID & EMERGENCY NURSING,FF,0,1,0,10,FF,0,1,0,NULL,NULL,1.59,1.59,16
3976,1544,30,3,71,PHYSIOTHERAPY IN NEUROLOGICAL CONDITIONS,CD,5,4,1,65,BC,7,2,1,NULL,NULL,7.61,7,0
3976,1635,30,3,71,PHYSIOTHERAPY IN SPORTS & ALLIED THERAPEUTICS,BB,8,3,1,38,AB,9,1,1,NULL,NULL,7.61,7,0
3976,1544,30,3,72,PHYSIOTHERAPY IN CARDIORESPIRATORY CONDITIONS,AA,10,4,1,72,BB,8,2,1,NULL,NULL,8.15,7.4,0
3976,1636,30,4,73,ERGONOMICS,AA,10,2,1,0,,0,0,0,NULL,NULL,5.73,5.42,0
3976,1636,30,4,74,ADVANCED PHYSICAL & FUNCTIONAL DIAGNOSIS,DD,4,5,1,65,BC,7,3,1,NULL,NULL,6.03,5.89,0
3976,1636,30,4,75,"CLINICAL OBSTRETICS, GYNAECOLOGY & PAEDIATRICS",BC,7,4,1,0,,0,0,0,NULL,NULL,7.15,7.02,0
3976,1636,30,4,76,HUMAN ANATOMY II,DD,4,6,1,53,DD,4,1,NULL,4,4.58,3.86,2.8,0
3976,1636,30,4,77,CLINICAL TRAINING,,0,0,0,72,BB,8,6,1,NULL,NULL,6.3,6.34,0
3976,1768,43,5,78,PHARMACOLOGY,DD,4,3,1,0,,0,0,0,NULL,NULL,6.64,6.8,0
3976,1933,43,5,79,PHARMACOLOGY,CC,6,3,1,0,,0,0,0,NULL,NULL,7.48,7.05,0
3976,1768,43,5,79,ETHICS & ADMINISTRATION,BB,8,3,1,0,,0,0,0,NULL,NULL,6.83,6.98,0
3976,1768,43,5,80,ETHICS & ADMINISTRATION,CC,6,3,1,0,,0,0,0,NULL,NULL,5.1,4.78,0
3976,1768,43,5,81,ELECTROTHERAPY I,CC,6,5,1,58,CD,5,3,1,NULL,NULL,2.21,3.23,1
3976,1768,43,5,82,CLINICAL TRAINING,,0,0,0,70,BB,8,4,1,NULL,NULL,4.39,4.46,0
3976,1768,43,5,83,ENGLISH & COMMUNICATION SKILLS II,AB,9,1,1,38,AB,9,1,1,7.41,6.59,6.76,6.31,0
3976,1938,43,6,84,MICROBIOLOGY,DD,4,3,1,0,,0,0,0,NULL,NULL,5.52,5.38,0
3976,2143,58,6,84,ENGLISH & COMMUNICATION SKILLS II,BB,8,1,1,42,AA,10,1,1,6.59,5.83,6.41,5.57,0
3976,1938,43,6,85,PHARMACOLOGY,FF,0,3,1,0,,0,0,0,NULL,NULL,4.3,3.95,2
3976,1938,43,6,86,EVIDENCE BASED PRACTICE,DD,4,3,1,0,,0,0,0,NULL,NULL,4,4.79,0
3976,1938,43,6,87,PREVENTIVE & COMMUNITY PHYSIOTHERAPY,CC,6,4,1,34,BC,7,1,1,NULL,NULL,6,5.43,0
3976,1938,43,6,88,ELECTROTHERAPY II,DD,4,5,1,55,CD,5,2,1,4.82,5.48,6.13,5.65,0
3976,1768,43,5,89,CLINICAL TRAINING,,0,0,0,67,BC,7,6,1,NULL,NULL,5.97,6.82,0
3976,1938,43,6,90,COMMUNITY MEDICINE,CD,5,3,1,0,,0,0,0,NULL,NULL,6.06,5.06,0
3976,1326,14,2,91,COMMUNITY MEDICINE,CC,6,3,1,0,,0,0,0,NULL,NULL,6.19,5.28,0
3976,1436,30,2,91,CLINICAL ORTHOPAEDICS,BC,7,7,1,0,,0,0,0,NULL,NULL,8.19,7.55,0
3976,2144,58,7,449,RESEARCH METHODOLOGY,CD,5,3,1,0,,0,0,0,NULL,NULL,6.09,5.68,0
3976,2144,58,7,452,ADVANCED PHYSICAL & FUNCTIONAL DIAGNOSIS,DD,4,5,1,63,CC,6,3,1,NULL,NULL,5.09,5.47,0
3976,2144,58,7,463,BIOENGINEERING,CC,6,3,1,0,,0,0,0,NULL,NULL,3.58,4.53,0
3976,2144,58,7,465,ADVANCED PHYSICAL & FUNCTIONAL DIAGNOSIS,CC,6,5,1,64,CC,6,3,1,NULL,NULL,5.06,5.31,0
3976,2144,58,7,466,ENGLISH LANGUAGE AND LITERATURE,CC,6,1,1,30,CC,6,1,1,NULL,NULL,6.36,6.36,2
3976,2348,58,8,468,LABORATORY-I,,0,0,0,82,BC,7,6,1,NULL,NULL,0,0,1
3976,2348,58,8,470,LIBERAL ARTS - MEDIA AND GRAPHIC DESIGN,,0,0,0,72,BB,8,2,1,8.27,8.27,0,0,0
3976,2348,58,8,473,BASIC MATHEMATICS FOR BIOLOGISTS,CC,6,2,1,0,,0,0,0,NULL,NULL,0,0,0
3976,2348,58,8,474,FUNDAMENTALS OF BIOCHEMISTRY-I,BB,8,2,1,0,,0,0,0,NULL,NULL,8.36,8.36,0
3976,2348,58,8,476,ANIMAL SCIENCES,CD,5,4,1,0,,0,0,0,NULL,NULL,0,0,2
3976,2348,58,8,576,FUNDAMENTALS OF BIOCHEMISTRY-I,BC,7,2,1,0,,0,0,0,NULL,NULL,6.18,6.18,0
3977,1326,14,2,53,CLINICAL NEUROLOGY & PSYCHIATRY,AB,9,4,1,0,,0,0,0,NULL,NULL,8.15,8.17,0
3977,1544,30,3,54,ADVANCED EXERCISE THERAPEUTICS,CC,6,3,1,39,AB,9,2,1,NULL,NULL,7.09,7.05,0
3977,1252,14,1,55,ADVANCED EXERCISE THERAPEUTICS,CC,6,3,1,31,CC,6,2,1,NULL,NULL,5.15,5.63,0
3977,1636,30,4,56,EVIDENCE BASED PRACTICE,DD,4,3,1,0,,0,0,0,NULL,NULL,4.82,5.05,0
3977,1544,30,3,57,PATHOLOGY,BC,7,3,1,0,,0,0,0,NULL,NULL,4.93,5.35,0
3977,1636,30,4,58,BIOSTATISTICS,AB,9,3,1,0,,0,0,0,NULL,NULL,5.69,4.93,0
3977,1544,30,3,59,PATHOLOGY,CC,6,3,1,0,,0,0,0,NULL,NULL,3.96,4.51,0
3977,1252,14,1,60,ENGLISH & COMMUNICATION SKILLS II,AB,9,1,1,44,AA,10,1,1,4.81,4.35,3.59,4.19,0
3977,1325,14,1,61,HUMAN PHYSIOLOGY II,CD,5,6,1,64,CC,6,1,1,NULL,NULL,6.25,6.25,0
3977,1252,14,1,61,EXERCISE THERAPY I,DD,4,6,1,50,DD,4,3,1,NULL,NULL,0,0,0
3977,1252,14,1,62,HUMAN ANATOMY II,DD,4,6,1,82,AA,10,1,1,NULL,NULL,5.72,5.72,0
3977,1252,14,1,63,FUNDAMENTALS OF BIOMECHANICS,BB,8,5,1,36,BB,8,1,1,NULL,NULL,6.59,6.59,0
3977,1252,14,1,64,HUMAN ANATOMY II,DD,4,6,1,78,AB,9,1,1,NULL,NULL,4.28,4.28,0
3977,1326,14,2,65,HUMAN ANATOMY I,AB,9,6,1,77,AB,9,1,1,NULL,NULL,0,0,0
3977,1326,14,2,66,EXERCISE THERAPY I,DD,4,6,1,54,DD,4,3,1,NULL,NULL,0,0,0
3977,1326,14,2,67,FUNDAMENTALS OF BIOMECHANICS,CD,5,5,1,32,CC,6,1,1,NULL,NULL,4.53,4.53,0
3977,1326,14,2,68,FIRST AID & EMERGENCY NURSING,CC,6,1,1,26,DD,4,1,1,NULL,NULL,4.44,4.44,0
3977,1544,30,3,69,BIOCHEMISTRY,DD,4,4,1,29,CD,5,1,1,3,3.55,1.5,1.5,2
3977,1544,30,3,70,FUNDAMENTALS OF BIOMEDICAL PHYSICS,FF,0,5,0,5,FF,0,1,1,NULL,NULL,1.59,1.59,16
3977,1544,30,3,71,PHYSIOTHERAPY IN GERIATRIC & HAND CONDITIONS,BB,8,3,1,35,BB,8,1,1,NULL,NULL,7.61,7,0
3977,1544,30,3,72,PROJECT,,0,0,0,79,AB,9,2,1,NULL,NULL,8.15,7.4,0
3977,1636,30,4,73,PHYSIOTHERAPY IN CARDIORESPIRATORY CONDITIONS,BC,7,4,1,64,CC,6,2,1,NULL,NULL,5.73,5.42,0
3977,1636,30,4,74,EVIDENCE BASED PRACTICE,CD,5,3,1,0,,0,0,0,NULL,NULL,6.03,5.89,0
3977,1636,30,4,75,CLINICAL TRAINING,,0,0,0,90,AA,10,6,1,NULL,NULL,7.15,7.02,0
3977,1636,30,4,76,PATHOLOGY,FF,0,3,1,0,,0,0,0,NULL,NULL,1.45,2.8,2
3977,1636,30,4,77,"CLINICAL OBSTRETICS, GYNAECOLOGY & PAEDIATRICS",CD,5,4,1,0,,0,0,0,NULL,NULL,6.3,6.34,0
3977,1768,43,5,78,KINESIOLOGY,BC,7,5,1,38,AB,9,1,1,NULL,NULL,6.64,6.8,0
3977,1768,43,5,79,GENERAL MEDICINE,CC,6,6,1,0,,0,0,0,NULL,NULL,6.83,6.98,0
3977,1768,43,5,80,EXERCISE THERAPY II,DD,4,5,1,52,DD,4,3,1,NULL,NULL,5.1,4.78,0
3977,1768,43,5,81,MICROBIOLOGY,DD,4,3,1,0,,0,0,0,4,4.82,2.21,3.23,0
3977,1768,43,5,82,ELECTROTHERAPY I,CC,6,5,1,61,CC,6,3,1,NULL,NULL,4.39,4.46,0
3977,1768,43,5,83,ETHICS & ADMINISTRATION,BC,7,3,1,0,,0,0,0,NULL,NULL,6.76,6.31,0
3977,1938,43,6,84,ELECTROTHERAPY I,BC,7,5,1,59,CD,5,3,1,NULL,NULL,5.52,5.38,0
3977,1938,43,6,85,PATHOLOGY,DD,4,3,1,0,,0,0,0,2,4.39,4.3,3.95,1
3977,1938,43,6,86,CLINICAL TRAINING,,0,0,0,64,CC,6,6,1,NULL,NULL,4,4.79,0
3977,1938,43,6,87,ERGONOMICS,BB,8,2,1,0,,0,0,0,NULL,NULL,6,5.43,0
3977,1938,43,6,88,CLINICAL TRAINING,,0,0,0,65,BC,7,4,1,NULL,NULL,6.13,5.65,0
3977,1768,43,5,89,"CLINICAL OBSTRETICS, GYNAECOLOGY & PAEDIATRICS",CD,5,4,1,0,,0,0,0,NULL,NULL,5.97,6.82,0
3977,1938,43,6,90,CLINICAL TRAINING,,0,0,0,61,CC,6,4,1,NULL,NULL,6.06,5.06,0
3977,1326,14,2,91,CLINICAL ORTHOPAEDICS,CC,6,7,1,0,,0,0,0,NULL,NULL,6.19,5.28,0
3977,1436,30,2,91,COMMUNITY MEDICINE,BB,8,3,1,0,,0,0,0,NULL,NULL,8.19,7.55,0
3977,2144,58,7,449,CLINICAL TRAINING,,0,0,0,79,AB,9,4,1,NULL,NULL,6.09,5.68,0
3977,2144,58,7,452,"CLINICAL OBSTRETICS, GYNAECOLOGY & PAEDIATRICS",DD,4,4,1,0,,0,0,0,NULL,NULL,5.09,5.47,0
3977,2144,58,7,463,"CLINICAL OBSTRETICS, GYNAECOLOGY & PAEDIATRICS",FF,0,4,1,0,,0,0,0,NULL,NULL,3.58,4.53,0
3977,2144,58,7,465,BIOENGINEERING,CC,6,3,1,0,,0,0,0,NULL,NULL,5.06,5.31,0
3977,2144,58,7,466,PLANT SCIENCES,BC,7,4,1,0,,0,0,0,NULL,NULL,6.36,6.36,2
3977,2348,58,8,468,CONCEPTS OF PHYSICAL CHEMISTRY,CD,5,2,1,0,,0,0,0,NULL,NULL,0,0,1
3977,2348,58,8,470,CONCEPTS OF PHYSICS-I,BC,7,2,1,0,,0,0,0,NULL,NULL,0,0,0
3977,2348,58,8,473,MOLECULAR BASIS OF LIFE,CC,6,2,1,0,,0,0,0,NULL,NULL,0,0,0
3977,2348,58,8,474,CELL BIOLOGY-I,BB,8,2,1,0,,0,0,0,NULL,NULL,8.36,8.36,0
3977,2348,58,8,476,ECOLOGY,CD,5,2,1,0,,0,0,0,NULL,NULL,0,0,2
3977,2348,58,8,576,ENGLISH LANGUAGE AND LITERATURE,BC,7,1,1,35,BC,7,1,1,NULL,NULL,6.18,6.18,0
3980,1326,14,2,53,"CLINICAL OBSTRETICS, GYNAECOLOGY & PAEDIATRICS",BB,8,4,1,0,,0,0,0,NULL,NULL,8.76,8.3,0
3980,1544,30,3,54,CLINICAL TRAINING,,0,0,0,72,BB,8,4,1,NULL,NULL,7.09,7.05,0
3980,1252,14,1,55,CLINICAL TRAINING,,0,0,0,68,BC,7,4,1,NULL,NULL,5.15,5.63,0
3980,1636,30,4,56,BIOENGINEERING,CC,6,3,1,0,,0,0,0,NULL,NULL,4.82,5.05,0
3980,1544,30,3,57,COMPUTER APPLICATIONS,AA,10,1,1,38,AB,9,1,1,6.45,5.69,4.93,5.35,0
3980,1636,30,4,58,ETHICS & ADMINISTRATION,CD,5,3,1,0,,0,0,0,NULL,NULL,5.69,4.93,0
3980,1544,30,3,59,CLINICAL TRAINING,,0,0,0,63,CC,6,4,1,NULL,NULL,3.96,4.51,0
3980,1635,30,3,59,MICROBIOLOGY,DD,4,3,1,0,,0,0,0,NULL,NULL,3.96,4.51,0
3980,1252,14,1,60,EXERCISE THERAPY II,DD,4,5,1,50,DD,4,3,1,NULL,NULL,3.59,4.19,0
3980,1252,14,1,61,ENGLISH & COMMUNICATION SKILLS I,BB,8,1,1,40,AA,10,1,1,4.38,4.38,0,0,0
3980,1325,14,1,61,HUMAN ANATOMY I,DD,4,6,1,59,CD,5,1,1,NULL,NULL,0,0,0
3980,1252,14,1,62,FUNDAMENTALS OF BIOMEDICAL PHYSICS,DD,4,5,1,42,AA,10,1,1,NULL,NULL,5.72,5.72,0
3980,1252,14,1,63,FIRST AID & EMERGENCY NURSING,BC,7,1,1,33,BC,7,1,1,NULL,NULL,6.59,6.59,0
3980,1252,14,1,64,HUMAN PHYSIOLOGY II,DD,4,6,1,60,CC,6,1,1,NULL,NULL,4.28,4.28,0
3980,1326,14,2,65,HUMAN PHYSIOLOGY I,BC,7,6,1,82,AA,10,1,1,NULL,NULL,0,0,0
3980,1326,14,2,66,HUMAN ANATOMY I,DD,4,6,1,65,BC,7,1,1,NULL,NULL,0,0,0
3980,1326,14,2,67,FUNDAMENTALS OF BIOMEDICAL PHYSICS,FF,0,5,1,31,CC,6,1,1,NULL,NULL,4.53,4.53,0
3980,1326,14,2,68,HUMAN ANATOMY I,CC,6,6,1,56,CD,5,1,1,NULL,NULL,0,0,0
3980,1544,30,3,69,EXERCISE THERAPY I,BB,8,6,1,66,BC,7,3,1,NULL,NULL,0,0,0
3980,1544,30,3,70,HUMAN ANATOMY II,FF,0,6,0,5,FF,0,1,0,NULL,NULL,1.59,1.59,16
3980,1544,30,3,71,CLINICAL TRAINING,,0,0,0,75,AB,9,6,1,NULL,NULL,7.61,7,0
3980,1544,30,3,72,CLINICAL TRAINING,,0,0,0,81,AA,10,6,1,NULL,NULL,8.15,7.4,0
3980,1636,30,4,73,PROJECT,,0,0,0,76,AB,9,2,1,NULL,NULL,5.73,5.42,0
3980,1636,30,4,74,COMMUNITY MEDICINE,BC,7,3,1,0,,0,0,0,NULL,NULL,7.78,7.91,0
3980,1636,30,4,75,EVIDENCE BASED PRACTICE,CC,6,3,1,0,,0,0,0,NULL,NULL,7.15,7.02,0
3980,1636,30,4,76,MICROBIOLOGY,DD,4,3,1,0,,0,0,0,4,4.68,1.45,2.8,0
3980,1636,30,4,77,ADVANCED PHYSICAL & FUNCTIONAL DIAGNOSIS,CC,6,5,1,70,BB,8,3,1,NULL,NULL,6.3,6.34,0
3980,1768,43,5,78,PATHOLOGY,BC,7,3,1,0,,0,0,0,NULL,NULL,6.64,6.8,0
3980,1768,43,5,79,GENERAL SURGERY,BC,7,6,1,0,,0,0,0,NULL,NULL,6.83,6.98,0
3980,1768,43,5,80,CLINICAL TRAINING,,0,0,0,75,AB,9,4,1,NULL,NULL,5.21,4.77,0
3980,1768,43,5,81,CLINICAL TRAINING,,0,0,0,79,AB,9,4,1,NULL,NULL,4.86,4.69,0
3980,1768,43,5,82,KINESIOLOGY,DD,4,5,1,34,BC,7,1,1,NULL,NULL,4.39,4.46,0
3980,1768,43,5,83,GENERAL MEDICINE,DD,4,6,1,0,,0,0,0,NULL,NULL,6.76,6.31,0
3980,1938,43,6,84,PHARMACOLOGY,CC,6,3,1,0,,0,0,0,NULL,NULL,5.52,5.38,0
3980,1938,43,6,85,GENERAL MEDICINE,FF,0,6,0,0,,0,0,0,NULL,NULL,4.14,4.27,10
3980,1938,43,6,86,"CLINICAL OBSTRETICS, GYNAECOLOGY & PAEDIATRICS",FF,0,4,1,0,,0,0,0,NULL,NULL,4,4.79,0
3980,1938,43,6,87,PHYSIOTHERAPY IN CARDIORESPIRATORY CONDITIONS,BC,7,4,1,73,BB,8,2,1,NULL,NULL,6,5.43,0
3980,1938,43,6,88,ADVANCED EXERCISE THERAPEUTICS,CD,5,3,1,30,CC,6,2,1,NULL,NULL,6.13,5.65,0
3980,1768,43,5,89,ADVANCED PHYSICAL & FUNCTIONAL DIAGNOSIS,BC,7,5,1,68,BC,7,3,1,NULL,NULL,5.97,6.82,0
3980,1938,43,6,90,CLINICAL ORTHOPAEDICS,DD,4,7,1,0,,0,0,0,NULL,NULL,6.06,5.06,0
